70,0.1,0.005,30,60,90,120,150
0.05,-6.2832,0.00045211,7.7569e-06,30,7.9163e-06,0,0
0.05,6.2832,0.00071574,1.5451e-05,30,1.2532e-05,0,0
0.15,-6.2832,-0.0025643,4.718e-06,30,4.815e-06,0,0
0.15,6.2832,-0.0040595,9.3978e-06,30,7.6226e-06,0,0
0.05,-6.2832,0.00090422,1.5514e-05,60,7.9163e-06,0,0
0.05,6.2832,0.0014315,3.0902e-05,60,1.2532e-05,0,0
0.15,-6.2832,-0.0051285,9.436e-06,60,4.815e-06,0,0
0.15,6.2832,-0.008119,1.8796e-05,60,7.6226e-06,0,0
0.05,-6.2832,0.0013563,2.3271e-05,90,7.9163e-06,0,0
0.05,6.2832,0.0021472,4.6353e-05,90,1.2532e-05,0,0
0.15,-6.2832,-0.0076928,1.4154e-05,90,4.815e-06,0,0
0.15,6.2832,-0.012178,2.8193e-05,90,7.6226e-06,0,0
0.05,-6.2832,0.0018084,3.1028e-05,120,7.9163e-06,0,0
0.05,6.2832,0.002863,6.1803e-05,120,1.2532e-05,0,0
0.15,-6.2832,-0.010257,1.8872e-05,120,4.815e-06,0,0
0.15,6.2832,-0.016238,3.7591e-05,120,7.6226e-06,0,0
0.05,-6.2832,0.0022606,3.8784e-05,150,7.9163e-06,0,0
0.05,6.2832,0.0035787,7.7254e-05,150,1.2532e-05,0,0
0.15,-6.2832,-0.012821,2.359e-05,150,4.815e-06,0,0
0.15,6.2832,-0.020297,4.6989e-05,150,7.6226e-06,0,0
